RP_Component_1,RP_Component_2,RP_Component_3,RP_Component_4,RP_Component_5,RP_Component_6,RP_Component_7,RP_Component_8,RP_Component_9,RP_Component_10,RP_Component_11,RP_Component_12,RP_Component_13,RP_Component_14,RP_Component_15,RP_Component_16,RP_Component_17,RP_Component_18,RP_Component_19,RP_Component_20
5600862807.282041,4044418482.3988795,2590887400.2266364,3473053635.171968,1965855738.729642,-4075020956.7568564,3676750541.3785686,673245760.6347095,211094781.89171746,4642739994.640019,-3987291206.756465,3099595642.4997916,-1745247771.944303,2871579154.4298286,-3121605463.8995266,-2223860087.30975,533916656.4889148,2109642321.1233673,3393967352.890361,-3687828973.190575
2289718962.8401427,-1208317669.4675632,2413294525.131311,-773880124.1916882,-8105102745.677899,-3647690420.054423,-2919669980.8540034,-5514397576.359961,-335020212.0784157,8945410928.374763,835640319.2033408,3543277471.3555202,-1179918772.5834172,3452237095.693999,-2438752012.1529922,-502654660.34263235,7219859970.075634,-3664634531.3239427,-2011893971.8267984,-1971077975.865166
1105568778.3401673,-837320374.784447,-1593432902.9885027,1477695881.5873902,-2398366531.881797,-1136511684.9696107,3073603418.5406656,3621120339.1372876,3431580615.926692,350517133.6216091,-3574393319.465942,66700086.484746166,-4290210338.9750986,1804878112.8289711,2046676167.9024456,-1979463042.4380538,-809965802.2395331,165361311.82836732,1303827488.434372,-1925254658.0720053
-1038192291.0026945,-1571858525.4025817,-544936756.7487675,-1022519636.96642,-2755937190.120441,-1488712988.8865736,-793996378.9466453,2197858246.1038194,1093104473.8530676,-670134602.8690286,984831660.2975954,684138709.7598586,-299151281.08739835,-956866506.0625502,2645873034.872109,-1450557583.0245483,2615968440.2375655,-436188118.7281755,1097103712.4944413,-1299764361.4863017
-945520534.074603,-1431550325.8667269,-496294277.7852885,-931246862.0364954,-2509935034.7956448,-1355826577.2242808,-723122187.3483475,2001671675.578234,995531111.8658037,-610316636.9426643,896923012.7577938,623070700.69552,-272448255.9372412,-871454101.2182628,2409695493.522192,-1321077022.4647508,2382460261.197246,-397252827.442996,999173368.2684587,-1183743998.1173642
-947390966.6224406,-1236721696.5095115,43361126.7948579,-799855779.1969563,-2242067643.432639,-1799900314.6564045,-1000744805.6967722,2229650324.465872,1208401651.6744533,-142824665.79802048,505492779.52631545,841096496.8122852,-48225600.62057394,-828753252.0151018,2382276798.159318,-1863926920.500956,2807899867.159101,-201732604.21754044,1337316613.446404,-1601239005.366366
-707189131.3187425,-1991051215.5055923,-1277155272.3312364,-1270886045.8292875,-4868831120.822458,-1067064865.3515236,-2461285698.952179,1152795325.1108923,46885419.29452594,2671604842.2629924,-1275059988.3544755,1497625565.843347,-320178923.6666804,2520379435.1632824,3999746988.26052,-2847743328.669068,3198830551.5726357,-4214006034.7576957,-462462435.4798102,-1192102660.2032952
1916287213.7936306,291608604.2457667,-1287252742.7257318,2109635109.6565812,-118385677.23285311,-587430055.7419311,3496066939.907923,1953014371.4699101,492599401.06464416,1236051015.3690147,-4518801646.459836,-27934943.986688383,-3154120356.000606,3093327744.696317,-190339996.49961928,214204168.8944227,-2796799778.0335116,89921957.38055286,-395095210.75128126,-626741519.587486
-216622694.1708616,-129838545.81749642,-17061391.384656187,-132303455.26952569,-381274566.6176172,197895383.9394574,-293420292.0190602,-59162037.13896701,919555928.8337767,-32698762.99107617,222287781.22677958,-128392368.73908308,-260873597.4260991,-268209722.28519583,330789765.0700319,-605118868.8801893,312711356.70452356,-83585163.57747607,350763434.70099235,-166354924.23713115
-2012908.7737944794,-3232761.752105828,-4871780.267963398,11642850.66177826,-22865307.195857506,22058412.35616837,18215374.79545352,15400021.91149282,124465619.6778976,-16761110.806271872,-4342348.988142657,-23007198.423068143,-64671594.97817991,-23845709.02085408,21458493.382914502,-61863865.241365105,-2007694.618340016,21252784.812829092,49695126.72925629,-24590657.35894184
1762320032.552229,-765228779.5394257,5777187425.58248,1425206701.5319319,-38194015.00352436,-1043722649.8286955,1262817078.7655056,234304720.5789295,2774438124.357645,-572585593.2920935,1082977070.5177078,2830654426.4620566,-4780803110.589045,1474739258.8111174,1177008773.7183714,-1210558094.4305336,2748371324.046313,1970137789.6455402,-257589909.4594626,-1979627249.965876
-1668265456.063066,-1247150662.8478682,646888740.6668266,-1015619143.598944,-2706969381.2409434,-819177944.4441247,-1705820773.2173676,1988810530.4936185,5750563608.572368,-976596177.7886469,1800102533.4744396,22152476.749487888,-1169117973.126114,-2813616146.968973,3032769892.8576856,-4423299241.514517,3775831866.684542,698345688.8369673,3438595557.6608553,-2379519681.1673913
-729328169.1006086,167916712.8918441,2331551735.7858577,-108295750.31666273,-916254435.1329076,-2988465773.5889654,-4058643440.9912076,754580881.4886173,319272628.72619915,5430528868.475247,-3411205496.023954,2067833891.4378183,1870294802.855834,2362409340.397223,1563607517.7477343,-4256290540.6770926,4065012718.5041056,-2104681299.0550804,842318612.2163514,-2603596832.682234
-416578885.90494573,-671030929.1638272,-591717711.4333884,-501524942.8380962,-1620397444.764297,-298278455.31350344,-1237301747.0970304,-82702954.54833877,-350946316.1068646,1387403688.0102282,-630678888.6635909,451612078.0778683,120699614.24717146,1145953162.9444425,1164503995.6154234,-677592949.9355395,940548631.8433633,-1803268829.7456,-544565770.1563187,-186562338.2065454
3708570508.751287,1688767725.1237948,5340614682.354645,1133570210.1927354,-2210968830.891364,-3973637117.1036954,319023437.94687515,-4173917274.1716275,1785665873.0799944,5443440982.639617,1973573492.1162956,2832051896.0847363,-1044401938.2467,-351049965.67246735,-5580759550.624609,-492078954.1177497,5474752582.309312,2545073837.6791897,1499427817.1757839,-2864848498.413611
3048349554.4895377,3670170540.3288803,4939441707.457556,3493998651.7621875,4498794818.534124,-542708177.806484,1535308051.77315,826870374.3514608,4348589790.423362,3533627575.939542,-5491798139.028569,667773143.4414729,-1243389473.5026927,2108412243.5880136,-2196720818.8845377,-5425293531.999388,-522178956.90674156,2635608866.6700215,3103553691.979269,-2793558971.0352473
-670650787.6367036,-1452256788.507318,-1738466002.8949895,-974364901.8056238,-3965687380.8529987,-476613779.8599204,-3195604664.925349,-885497237.893085,-1730038334.3653433,4710883313.235025,-2787898595.800159,1212199615.890929,296559517.1336934,4303546346.994168,2574997732.402434,-1428722441.3191216,1666843258.3119535,-5474311927.203076,-2242379922.431079,-113325723.64547463
-708961584.9534992,-946880645.4008865,-56435270.55432531,-625391479.9370772,-1697313251.0770419,-1241743417.6989913,-708859924.0490954,1588101061.3854148,848289330.8063092,-196380278.41184893,470278568.6846808,580285235.8762416,-55801196.75249502,-636975810.4363024,1759486081.8919013,-1276241426.631479,2008169610.472805,-183971855.94823304,926351510.9268818,-1100027538.81348
-645314220.2967342,-1126536166.5706105,-1165471120.4743237,-875380897.3673489,-3153124901.319439,-110898046.75028099,-2657534504.305881,-784708043.6685038,-589856516.0503478,3358439371.89516,-1685030203.7259924,816739996.3012879,144912809.0553112,2860177549.0571303,2142720932.3364859,-1589625352.6655815,1569826700.3341193,-4084320239.4777594,-1344294991.9935348,-180229468.13152033
1832395402.5666046,277932707.0179831,2499941650.025732,742185078.1742489,-1163148558.2557447,-339283240.61376625,1137189485.6280534,802918439.2734475,2666354322.961797,579267081.8778075,-213806858.60717657,989212003.6570635,-1516640525.1014996,313105387.14492947,226023056.13293883,-3052795378.0472565,2084753161.4739926,804417905.3702099,1464978227.5608788,-1635227238.306691
-1834649655.8093758,-3001141591.9220757,-2341221177.1527357,-2167689068.3094335,-6808253079.46581,-1742585322.9841774,-4663500292.226994,612842693.252685,-1148797816.2072508,4734916198.289344,-1955582510.268115,1949225596.8903518,403244563.95234,3838976926.8973956,5142516487.307254,-2813625377.5353284,4328163621.896711,-6637527525.741206,-1641261119.4075992,-1137879502.2793648
-1151815800.4045353,1387234526.7632973,558850702.9229636,-1550972701.7582972,241689083.97321323,180158301.79745394,2154386069.0650916,746108253.9749185,-2570840073.939474,-564153372.3934458,-3361706454.747044,-644633912.6735084,3754344204.0271883,2081035824.368129,1574127933.4841688,796414401.623537,-48740948.98656594,-647141438.2405369,-534919632.1087601,2386567171.6293693
334060734.39557856,369752656.3501076,1489849502.9426434,1313846014.1471946,-329238245.15306264,-1938935293.6387382,354021846.48842496,2707761625.590898,4577202648.909374,1770432945.6927552,-3101306396.023679,510604689.22575974,-1964485334.0203474,414855153.9208541,1148711434.6065319,-4194983917.162345,1471139699.918209,1261999348.208427,2860477312.849398,-2981428859.6529493
93026242.74990723,-1109948883.4363112,-674173554.4462515,-671886148.1436788,-3270333806.6173687,-907933254.2924701,-852251428.4204267,824033759.4536315,304544291.1865946,1291631435.661824,-218971888.6323538,1136604403.7920883,-613500596.4029456,1186859353.286607,2265427430.2036715,-1729181958.0609596,2235382480.7980967,-2108531800.6427069,176669803.99528512,-1004272766.2622918
2439516199.3613753,-2472055667.863443,360725196.93308645,523383612.5158258,-7774049137.375341,-1828332074.09478,2038615684.9676454,-1566252656.4564567,2033117997.6265526,4247256975.1092873,-793283075.9185649,1400817187.7908473,-5026884201.131368,3093314871.2497478,-1170538591.079656,561749455.8617129,2989601645.6989675,-1485176272.8723686,-2216827916.631789,-1230783884.8191357
2381447667.9149714,-237010951.4018433,-3171380699.676987,-837489632.0110396,-5955209446.041313,-2717124427.952515,-1195283603.1952858,-2296312813.3075433,-3632574408.59148,5588820980.576535,-290215984.72646195,3294863306.111057,-621196592.8640492,4244888837.259748,1145136550.5823894,248362606.36582202,2879535526.1621523,-5525392952.641566,-794222198.4075493,-1113244481.2603729
-1922455343.7780378,-1578827447.26029,-660788738.4348154,-1436250441.1151028,-3538760750.451443,-591109823.4504468,-925320837.5750848,2297560964.561721,3711209972.4806156,-1450662244.1954923,1896610536.7690942,100235658.67100655,-981992757.8418581,-2067934411.189592,3246011637.4156938,-3002059759.346021,3376079481.431151,-485210020.8857363,2368150689.785424,-2092808331.2648792
3509249686.705739,1821077709.229116,1681756924.0813775,2021832069.0340405,1348215732.2750266,2385914776.1215754,3584215028.588533,506172873.8950298,2806220726.4132214,-779503732.9800185,-1536028246.8545036,24059492.991544623,-2628274284.369282,1469051012.405207,-333123870.42707485,-3071112819.8340735,-1723385789.4497414,896786201.9716246,1437504554.6864662,-454793785.70455915
389527416.0197333,723767204.7558216,1926817447.6134436,1603842210.8967793,70877420.57219826,-1608697147.0911508,359121370.88025,2502407518.4985538,6020935267.776878,1889336945.9109528,-3302298315.539878,224137003.4568627,-2395044914.6853857,138256556.53901154,911927802.5035281,-5026041840.137195,1369468499.4264004,1719641538.6287868,3496567318.4266715,-3251432211.3641047
4274100257.7248793,1181286490.588586,2618843305.684442,1111008647.317798,-2513873746.788849,-1541778050.4306264,2636931507.020706,-2409781967.214641,1310259895.1813736,2204149940.812473,1923757284.273866,2059827649.9188786,-2423436717.7564983,334533969.08264494,-3205415921.4097633,-338021204.8462824,2744383227.245603,1393024295.4663863,1139596605.4895926,-1627730720.0575793
-229893075.03447467,-1336340102.252681,-1129440722.1485467,380891152.74738866,-3240781030.2942753,-624744637.4704728,1346935687.1450052,3174310468.020081,5888682094.2418585,-743059156.8306015,-1037715403.8088062,-319613248.41965055,-3923290226.558214,-558217179.5723308,2978086606.7569947,-3517166936.517818,1070990512.9626863,483971315.59177303,2684199429.920831,-2273790113.319578
2778312304.546729,963349757.0697511,-1358658698.8110528,184583891.136379,-2166508459.3182063,-1963868968.765126,1910592734.845578,-956693731.1877126,-1035752136.4879593,806774735.71846,2011594242.8421712,1854337939.899246,-1271736694.5047703,50580706.63155876,-891611805.6220754,957031127.7945688,1202749337.9241636,-136110466.74276534,1548171178.79935,-1133196128.8594697
-151074977.68052375,-1781425416.1331377,-744218844.436094,-1276350041.5590267,-5616022341.198822,-1459763781.2426512,-1603942961.4985077,-700457556.9987766,-147230138.77762207,2831698847.511786,637030288.1036354,1890956580.7030637,-1212857527.1179445,2005309044.540335,2043273431.8511944,-965962553.9202367,3872482033.165976,-3547025953.6722064,-823046434.8774257,-1368577866.0961096
-1832115934.8552535,-1098178981.1122026,1383386858.8673966,-1118265776.2860997,-3944893673.2253165,-2642759444.1088567,-5953118395.189518,652602792.4605081,2611570713.647267,6302308181.448886,-3072500852.1152754,2084039837.0816252,1072843771.3188326,2547652596.9748583,3887856303.1536636,-6470492982.174442,5874006529.010346,-4156530623.8463864,1276448428.7337527,-3177807787.364647
309484541.92362314,-417466633.5295187,-1998731093.8513699,-947626167.2112381,-3782306542.209272,48530138.99142338,182605107.81481898,4475511076.437334,1386898005.314702,352199070.1922194,126231039.0346987,49732800.9355814,-1828867361.46777,-1825909129.153799,2033586665.4403508,2343517229.5632014,249597867.53487352,-1852546052.3213422,1046271126.7261082,-437534579.8125627
-1073166155.1008265,-1881176324.6465456,-788556828.7925862,-1035130148.7653276,-3360118713.9457455,-1866506353.1602778,-621275746.9541137,2862272947.718123,1376522648.201597,-692795878.0366322,752673726.7108133,828490634.0074537,-673317501.7449489,-858727655.0110451,3196061994.4397473,-1741398410.6026452,2903681293.2550883,-521139070.92890674,1294178818.208199,-1640793804.68474
-1512927975.697994,-1681371252.8706553,-348049402.37829757,-1209374977.8145928,-3220141096.1942854,-775407336.1471208,-1151835732.7580152,2061650811.2125182,3992589544.4967537,-1354233164.817361,1917628138.1884086,111862857.69191404,-1130598917.6836758,-2243972321.3676586,3150971016.2856965,-2977690954.153591,3161312461.415325,72626543.2160159,2377950555.9726715,-1721847879.9275389
109065024.56737468,-1631085290.0621817,-1875402419.805621,148196551.06420776,-3737884425.535528,-1790030870.1827755,457581205.4532334,2776247750.2088146,628379183.7519543,1837475141.2509866,-2999407649.3085527,966845532.9227641,-2147895509.034412,2631880495.5496807,2970482041.124766,-1552186042.8709822,981127905.1309817,-2178558538.599759,-104672426.58046423,-1522627424.4254155
4816570476.600442,1266684837.0735552,-2880804189.6568046,2392386953.489219,-2536768932.4129615,-2854914162.713317,5909239323.363875,1269035258.9515233,215143248.41608706,1656402980.4585109,-2140919221.0350947,1781875251.06233,-5006108369.047652,2586524633.756413,-1123663321.9458342,1164636475.8031447,-1527302596.4279363,518684222.5084799,1785557957.6330273,-2098633341.1881354
-290352075.72277623,-111262848.80503969,87994841.74025434,-134686066.2356401,-341769118.53570974,334935721.38576525,-219237690.24913004,-354777.767113952,1598928362.7059767,-390949198.8701517,535437633.73828495,-285673349.97192293,-458028472.20566493,-725453304.1102729,360149629.4286822,-871218329.1545696,380845171.143462,259713868.53004444,726741285.2088051,-270670552.84112346
2273757042.926368,1854278704.5958993,4064863420.013502,1526419417.1314232,-367068182.0148646,-615556249.5747613,-2462214674.006829,220099038.4170087,2976420951.837043,6845373151.899203,-5829333006.361603,2424499713.268459,-119864129.27660194,5074232968.941365,1711360230.2240338,-8320349512.008078,3237074291.0423684,-3032519567.8512974,1726518993.274871,-3149936584.562991
1682904993.5814514,-1235412091.9389653,-2040526009.5324607,1095868156.5398421,-5451017920.964085,332908810.60453737,730008914.6042167,1999739100.1693757,4103380387.5499735,4318239540.330196,-5884646764.424323,919465798.1593506,-4885372731.3082,5798600189.370766,4287613455.5897703,-5463585258.528927,447645989.9036366,-4704356130.357416,201858710.79308322,-2063472079.153058
